id,rz,sx,x,cx,reset,measure,u3,u1,u2,measureSuccess,cxSuccess,u3Success,resetSuccess,u1Success,rzSuccess,idSuccess,sxSuccess,u2Success,xSuccess,Machine,GraphDensity,AvgDegree,AvgConnectivity,AvgNeighborDegree,AvgClustering,AvgShortestPath,NumQubit,Depth,qubit_count,circuit_depth,circuit_width,retention_lifespan,gate_density,dual_gate_count,measurement_density,size_factor,gate_count,entanglement_variance,Swaps
0,396,72,4,246,0,3,-1,-1,-1,0.987822222222222,0.9879535933913332,1.0,0.9921743824085004,1,1,0.9995097148197684,0.9995097148197684,1.0,0.9995097148197684,16,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,318,15,341,15,5.831882477283517,0.1884652981427175,246,2.8466442261285754,6.871091294610546,718,0.5868989531281252,290
0,396,72,4,246,0,3,-1,-1,-1,0.9750222222222225,0.9873500490407504,1.0,0.9437309828942176,1,1,0.9994648209575985,0.9994648209575985,1.0,0.9994648209575985,23,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,318,15,341,15,5.831882477283517,0.1884652981427175,246,2.8466442261285754,6.871091294610546,718,0.5868989531281252,284
0,396,72,4,246,0,3,-1,-1,-1,0.9693740740740737,0.9897493011990429,1.0,0.9818246149702419,1,1,0.9997262929831142,0.9997262929831142,1.0,0.9997262929831142,24,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,318,15,341,15,5.831882477283517,0.1884652981427175,246,2.8466442261285754,6.871091294610546,718,0.5868989531281252,247
0,396,72,4,246,0,3,-1,-1,-1,0.9696148148148146,0.9847400452981407,1.0,0.9732593836584447,1,1,0.9993071580282843,0.9993071580282843,1.0,0.9993071580282843,27,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,318,15,341,15,5.831882477283517,0.1884652981427175,246,2.8466442261285754,6.871091294610546,718,0.5868989531281252,272
0,396,72,4,246,0,3,-1,-1,-1,0.9610814814814814,0.9794620524994616,1.0,0.9641410123935544,1,1,0.9992880495376432,0.9992880495376432,1.0,0.9992880495376432,35,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,318,15,341,15,5.831882477283517,0.1884652981427175,246,2.8466442261285754,6.871091294610546,718,0.5868989531281252,275
0,396,72,4,246,0,3,-1,-1,-1,0.955177777777778,0.9485271406194659,1.0,0.8874855093297573,1,1,0.9971942405501246,0.9971942405501246,1.0,0.9971942405501246,38,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,318,15,341,15,5.831882477283517,0.1884652981427175,246,2.8466442261285754,6.871091294610546,718,0.5868989531281252,289
0,-1,-1,-1,246,-1,3,4,252,72,0.8731785714285714,0.8071694053551378,0.996477466792179,1.0,1,1,0.9982373383517897,1.0,0.9982373383517897,1.0,9,0.07936507936507936,2.142857142857143,2.015873015873016,2.2142857142857144,0.0,5.023809523809524,28,256,15,269,15,5.594711379601839,0.20322180916976457,246,2.767587193568016,6.709304340258298,574,0.5868989531281252,289
0,-1,-1,-1,246,-1,3,4,252,72,0.8555188679245285,0.8759454674513918,0.9948162946322986,1.0,1,1,0.9974033579053304,1.0,0.9974033579053304,1.0,30,0.0420899854862119,2.188679245283019,1.9404934687953557,2.3459119496855347,0.0,7.3918722786647315,53,256,15,269,15,5.594711379601839,0.20322180916976457,246,2.767587193568016,6.709304340258298,574,0.5868989531281252,287
0,396,72,4,246,0,3,-1,-1,-1,0.9719107692307695,0.9894581332633895,1.0,0.9811631534189152,1,1,0.9994732075663384,0.9994732075663384,1.0,0.9994732075663384,6,0.03461538461538462,2.2153846153846155,1.9826923076923078,2.3743589743589744,0.0,7.892307692307693,65,318,15,341,15,5.831882477283517,0.1884652981427175,246,2.8466442261285754,6.871091294610546,718,0.5868989531281252,397
0,396,72,4,246,0,3,-1,-1,-1,0.9565830769230769,0.7051267067611418,1.0,0.9754085618088066,1,1,0.9994682313481007,0.9994682313481007,1.0,0.9994682313481007,20,0.03461538461538462,2.2153846153846155,1.9826923076923078,2.3743589743589744,0.0,7.892307692307693,65,318,15,341,15,5.831882477283517,0.1884652981427175,246,2.8466442261285754,6.871091294610546,718,0.5868989531281252,319
0,396,72,4,246,0,3,-1,-1,-1,0.9725173228346456,0.959804756962067,1.0,0.9921581402749201,1,1,0.9985291230302141,0.9985291230302141,1.0,0.9985291230302141,41,0.017747781527309086,2.236220472440945,1.8736407949006375,2.3963254593175853,0.0,11.359580052493438,127,318,15,341,15,5.831882477283517,0.1884652981427175,246,2.8466442261285754,6.871091294610546,718,0.5868989531281252,401
0,-1,-1,-1,43,-1,6,3,59,18,0.94186,0.9746461234315162,1.0,1.0,1,1,0.9986231057901525,0.9986231057901525,1.0,0.9986231057901525,22,0.0989010989010989,1.2857142857142858,0.17032967032967034,0.35714285714285715,0.0,0.2032967032967033,14,90,9,89,9,4.48863636973214,0.20724094881398253,43,1.1143101578447265,5.111987788356544,123,0.5561596243541131,36
0,95,18,3,43,0,6,-1,-1,-1,0.9801812500000002,0.9927853527469924,1.0,0.9811508520208536,1,1,0.9996294150792783,0.9996294150792783,1.0,0.9996294150792783,12,0.13333333333333333,2.0,1.55,2.4166666666666665,0.0,3.683333333333333,16,101,9,109,9,4.6913478822291435,0.20591233435270132,43,1.1480954099275607,5.308267697401205,159,0.5561596243541131,36
0,-1,-1,-1,43,-1,6,3,59,18,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,32,0.09166666666666666,1.375,0.16666666666666666,0.4166666666666667,0.0,0.22083333333333333,16,90,9,89,9,4.48863636973214,0.20724094881398253,43,1.1143101578447265,5.111987788356544,123,0.5561596243541131,30
0,-1,-1,-1,43,-1,6,3,59,18,0.9465,0.9689708530728253,0.9970275181013453,1.0,1,1,0.998512440595622,1.0,0.998512440595622,1.0,0,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,90,9,89,9,4.48863636973214,0.20724094881398253,43,1.1143101578447265,5.111987788356544,123,0.5561596243541131,28
0,-1,-1,-1,43,-1,6,3,59,18,0.9474200000000002,0.9828228290852429,0.998648856374016,1.0,1,1,0.9993241677155809,1.0,0.9993241677155809,1.0,4,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,90,9,89,9,4.48863636973214,0.20724094881398253,43,1.1143101578447265,5.111987788356544,123,0.5561596243541131,27
0,-1,-1,-1,43,-1,6,3,59,18,0.9158800000000001,0.9464863293600775,0.996439425683765,1.0,1,1,0.9982174491499871,1.0,0.9982174491499871,1.0,15,0.12105263157894737,2.3,2.0789473684210527,2.4,0.0,3.5473684210526315,20,90,9,89,9,4.48863636973214,0.20724094881398253,43,1.1143101578447265,5.111987788356544,123,0.5561596243541131,24
0,-1,-1,-1,43,-1,6,3,59,18,0.9483,0.9608399735639606,0.9944794421130597,1.0,1,1,0.9971840212774696,1.0,0.9972361555462463,1.0,28,0.12105263157894737,2.3,2.0789473684210527,2.4,0.0,3.5473684210526315,20,90,9,89,9,4.48863636973214,0.20724094881398253,43,1.1143101578447265,5.111987788356544,123,0.5561596243541131,24
0,-1,-1,-1,43,-1,6,3,59,18,0.953625,0.9830258145923897,0.9979880597076889,1.0,1,1,0.9989934076561917,1.0,0.9989934076561917,1.0,34,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,90,9,89,9,4.48863636973214,0.20724094881398253,43,1.1143101578447265,5.111987788356544,123,0.5561596243541131,24
0,-1,-1,-1,43,-1,6,3,59,18,0.9405000000000001,0.9545629541369398,0.992122624980518,1.0,1,1,0.9960743757349947,1.0,0.9960612901736118,1.0,37,0.18421052631578946,3.5,2.1157894736842104,4.219166666666666,0.43999999999999995,2.526315789473684,20,90,9,89,9,4.48863636973214,0.20724094881398253,43,1.1143101578447265,5.111987788356544,123,0.5561596243541131,24
0,95,18,3,43,0,6,-1,-1,-1,0.983785185185185,0.984419121523754,1.0,0.9919434728495206,1,1,0.9995315463087509,0.9995315463087509,1.0,0.9995315463087509,8,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,101,9,109,9,4.6913478822291435,0.20591233435270132,43,1.1480954099275607,5.308267697401205,159,0.5561596243541131,45
0,95,18,3,43,0,6,-1,-1,-1,0.9811333333333333,0.9885521421772403,1.0,0.9897543332960658,1,1,0.999656219519898,0.999656219519898,1.0,0.999656219519898,13,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,101,9,109,9,4.6913478822291435,0.20591233435270132,43,1.1480954099275607,5.308267697401205,159,0.5561596243541131,38
0,95,18,3,43,0,6,-1,-1,-1,0.987822222222222,0.9879535933913332,1.0,0.9921743824085004,1,1,0.9995097148197684,0.9995097148197684,1.0,0.9995097148197684,16,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,101,9,109,9,4.6913478822291435,0.20591233435270132,43,1.1480954099275607,5.308267697401205,159,0.5561596243541131,33
0,95,18,3,43,0,6,-1,-1,-1,0.9750222222222225,0.9873500490407504,1.0,0.9437309828942176,1,1,0.9994648209575985,0.9994648209575985,1.0,0.9994648209575985,23,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,101,9,109,9,4.6913478822291435,0.20591233435270132,43,1.1480954099275607,5.308267697401205,159,0.5561596243541131,39
0,95,18,3,43,0,6,-1,-1,-1,0.9693740740740737,0.9897493011990429,1.0,0.9818246149702419,1,1,0.9997262929831142,0.9997262929831142,1.0,0.9997262929831142,24,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,101,9,109,9,4.6913478822291435,0.20591233435270132,43,1.1480954099275607,5.308267697401205,159,0.5561596243541131,40
0,95,18,3,43,0,6,-1,-1,-1,0.9696148148148146,0.9847400452981407,1.0,0.9732593836584447,1,1,0.9993071580282843,0.9993071580282843,1.0,0.9993071580282843,27,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,101,9,109,9,4.6913478822291435,0.20591233435270132,43,1.1480954099275607,5.308267697401205,159,0.5561596243541131,39
0,95,18,3,43,0,6,-1,-1,-1,0.9610814814814814,0.9794620524994616,1.0,0.9641410123935544,1,1,0.9992880495376432,0.9992880495376432,1.0,0.9992880495376432,35,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,101,9,109,9,4.6913478822291435,0.20591233435270132,43,1.1480954099275607,5.308267697401205,159,0.5561596243541131,34
0,95,18,3,43,0,6,-1,-1,-1,0.955177777777778,0.9485271406194659,1.0,0.8874855093297573,1,1,0.9971942405501246,0.9971942405501246,1.0,0.9971942405501246,38,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,101,9,109,9,4.6913478822291435,0.20591233435270132,43,1.1480954099275607,5.308267697401205,159,0.5561596243541131,41
0,-1,-1,-1,43,-1,6,3,59,18,0.8731785714285714,0.8071694053551378,0.996477466792179,1.0,1,1,0.9982373383517897,1.0,0.9982373383517897,1.0,9,0.07936507936507936,2.142857142857143,2.015873015873016,2.2142857142857144,0.0,5.023809523809524,28,90,9,89,9,4.48863636973214,0.20724094881398253,43,1.1143101578447265,5.111987788356544,123,0.5561596243541131,36
0,-1,-1,-1,43,-1,6,3,59,18,0.8555188679245285,0.8759454674513918,0.9948162946322986,1.0,1,1,0.9974033579053304,1.0,0.9974033579053304,1.0,30,0.0420899854862119,2.188679245283019,1.9404934687953557,2.3459119496855347,0.0,7.3918722786647315,53,90,9,89,9,4.48863636973214,0.20724094881398253,43,1.1143101578447265,5.111987788356544,123,0.5561596243541131,40
0,95,18,3,43,0,6,-1,-1,-1,0.9719107692307695,0.9894581332633895,1.0,0.9811631534189152,1,1,0.9994732075663384,0.9994732075663384,1.0,0.9994732075663384,6,0.03461538461538462,2.2153846153846155,1.9826923076923078,2.3743589743589744,0.0,7.892307692307693,65,101,9,109,9,4.6913478822291435,0.20591233435270132,43,1.1480954099275607,5.308267697401205,159,0.5561596243541131,34
0,95,18,3,43,0,6,-1,-1,-1,0.9565830769230769,0.7051267067611418,1.0,0.9754085618088066,1,1,0.9994682313481007,0.9994682313481007,1.0,0.9994682313481007,20,0.03461538461538462,2.2153846153846155,1.9826923076923078,2.3743589743589744,0.0,7.892307692307693,65,101,9,109,9,4.6913478822291435,0.20591233435270132,43,1.1480954099275607,5.308267697401205,159,0.5561596243541131,30
0,95,18,3,43,0,6,-1,-1,-1,0.9725173228346456,0.959804756962067,1.0,0.9921581402749201,1,1,0.9985291230302141,0.9985291230302141,1.0,0.9985291230302141,41,0.017747781527309086,2.236220472440945,1.8736407949006375,2.3963254593175853,0.0,11.359580052493438,127,101,9,109,9,4.6913478822291435,0.20591233435270132,43,1.1480954099275607,5.308267697401205,159,0.5561596243541131,29
0,-1,-1,-1,40,-1,4,4,42,12,0.94186,0.9746461234315162,1.0,1.0,1,1,0.9986231057901525,0.9986231057901525,1.0,0.9986231057901525,22,0.0989010989010989,1.2857142857142858,0.17032967032967034,0.35714285714285715,0.0,0.2032967032967033,14,43,13,62,13,4.127134385045092,0.17121588089330025,40,1.673020935626657,4.927253685157205,98,0.3736480264250221,39
0,66,12,4,40,0,4,-1,-1,-1,0.9801812500000002,0.9927853527469924,1.0,0.9811508520208536,1,1,0.9996294150792783,0.9996294150792783,1.0,0.9996294150792783,12,0.13333333333333333,2.0,1.55,2.4166666666666665,0.0,3.683333333333333,16,46,13,78,13,4.356708826689592,0.15976331360946747,40,1.7304145460377822,5.087596335232384,122,0.3736480264250221,74
0,-1,-1,-1,40,-1,4,4,42,12,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,32,0.09166666666666666,1.375,0.16666666666666666,0.4166666666666667,0.0,0.22083333333333333,16,43,13,62,13,4.127134385045092,0.17121588089330025,40,1.673020935626657,4.927253685157205,98,0.3736480264250221,52
0,-1,-1,-1,40,-1,4,4,42,12,0.9465,0.9689708530728253,0.9970275181013453,1.0,1,1,0.998512440595622,1.0,0.998512440595622,1.0,0,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,43,13,62,13,4.127134385045092,0.17121588089330025,40,1.673020935626657,4.927253685157205,98,0.3736480264250221,35
0,-1,-1,-1,40,-1,4,4,42,12,0.9474200000000002,0.9828228290852429,0.998648856374016,1.0,1,1,0.9993241677155809,1.0,0.9993241677155809,1.0,4,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,43,13,62,13,4.127134385045092,0.17121588089330025,40,1.673020935626657,4.927253685157205,98,0.3736480264250221,33
0,-1,-1,-1,40,-1,4,4,42,12,0.9158800000000001,0.9464863293600775,0.996439425683765,1.0,1,1,0.9982174491499871,1.0,0.9982174491499871,1.0,15,0.12105263157894737,2.3,2.0789473684210527,2.4,0.0,3.5473684210526315,20,43,13,62,13,4.127134385045092,0.17121588089330025,40,1.673020935626657,4.927253685157205,98,0.3736480264250221,43
0,-1,-1,-1,40,-1,4,4,42,12,0.9483,0.9608399735639606,0.9944794421130597,1.0,1,1,0.9971840212774696,1.0,0.9972361555462463,1.0,28,0.12105263157894737,2.3,2.0789473684210527,2.4,0.0,3.5473684210526315,20,43,13,62,13,4.127134385045092,0.17121588089330025,40,1.673020935626657,4.927253685157205,98,0.3736480264250221,49
0,-1,-1,-1,40,-1,4,4,42,12,0.953625,0.9830258145923897,0.9979880597076889,1.0,1,1,0.9989934076561917,1.0,0.9989934076561917,1.0,34,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,43,13,62,13,4.127134385045092,0.17121588089330025,40,1.673020935626657,4.927253685157205,98,0.3736480264250221,44
0,-1,-1,-1,40,-1,4,4,42,12,0.9405000000000001,0.9545629541369398,0.992122624980518,1.0,1,1,0.9960743757349947,1.0,0.9960612901736118,1.0,37,0.18421052631578946,3.5,2.1157894736842104,4.219166666666666,0.43999999999999995,2.526315789473684,20,43,13,62,13,4.127134385045092,0.17121588089330025,40,1.673020935626657,4.927253685157205,98,0.3736480264250221,38
0,66,12,4,40,0,4,-1,-1,-1,0.983785185185185,0.984419121523754,1.0,0.9919434728495206,1,1,0.9995315463087509,0.9995315463087509,1.0,0.9995315463087509,8,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,46,13,78,13,4.356708826689592,0.15976331360946747,40,1.7304145460377822,5.087596335232384,122,0.3736480264250221,59
0,66,12,4,40,0,4,-1,-1,-1,0.9811333333333333,0.9885521421772403,1.0,0.9897543332960658,1,1,0.999656219519898,0.999656219519898,1.0,0.999656219519898,13,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,46,13,78,13,4.356708826689592,0.15976331360946747,40,1.7304145460377822,5.087596335232384,122,0.3736480264250221,69
0,66,12,4,40,0,4,-1,-1,-1,0.987822222222222,0.9879535933913332,1.0,0.9921743824085004,1,1,0.9995097148197684,0.9995097148197684,1.0,0.9995097148197684,16,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,46,13,78,13,4.356708826689592,0.15976331360946747,40,1.7304145460377822,5.087596335232384,122,0.3736480264250221,60
0,66,12,4,40,0,4,-1,-1,-1,0.9750222222222225,0.9873500490407504,1.0,0.9437309828942176,1,1,0.9994648209575985,0.9994648209575985,1.0,0.9994648209575985,23,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,46,13,78,13,4.356708826689592,0.15976331360946747,40,1.7304145460377822,5.087596335232384,122,0.3736480264250221,70
0,66,12,4,40,0,4,-1,-1,-1,0.9693740740740737,0.9897493011990429,1.0,0.9818246149702419,1,1,0.9997262929831142,0.9997262929831142,1.0,0.9997262929831142,24,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,46,13,78,13,4.356708826689592,0.15976331360946747,40,1.7304145460377822,5.087596335232384,122,0.3736480264250221,66
0,66,12,4,40,0,4,-1,-1,-1,0.9696148148148146,0.9847400452981407,1.0,0.9732593836584447,1,1,0.9993071580282843,0.9993071580282843,1.0,0.9993071580282843,27,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,46,13,78,13,4.356708826689592,0.15976331360946747,40,1.7304145460377822,5.087596335232384,122,0.3736480264250221,61
0,66,12,4,40,0,4,-1,-1,-1,0.9610814814814814,0.9794620524994616,1.0,0.9641410123935544,1,1,0.9992880495376432,0.9992880495376432,1.0,0.9992880495376432,35,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,46,13,78,13,4.356708826689592,0.15976331360946747,40,1.7304145460377822,5.087596335232384,122,0.3736480264250221,69
0,66,12,4,40,0,4,-1,-1,-1,0.955177777777778,0.9485271406194659,1.0,0.8874855093297573,1,1,0.9971942405501246,0.9971942405501246,1.0,0.9971942405501246,38,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,46,13,78,13,4.356708826689592,0.15976331360946747,40,1.7304145460377822,5.087596335232384,122,0.3736480264250221,63
0,-1,-1,-1,40,-1,4,4,42,12,0.8731785714285714,0.8071694053551378,0.996477466792179,1.0,1,1,0.9982373383517897,1.0,0.9982373383517897,1.0,9,0.07936507936507936,2.142857142857143,2.015873015873016,2.2142857142857144,0.0,5.023809523809524,28,43,13,62,13,4.127134385045092,0.17121588089330025,40,1.673020935626657,4.927253685157205,98,0.3736480264250221,61
0,-1,-1,-1,40,-1,4,4,42,12,0.8555188679245285,0.8759454674513918,0.9948162946322986,1.0,1,1,0.9974033579053304,1.0,0.9974033579053304,1.0,30,0.0420899854862119,2.188679245283019,1.9404934687953557,2.3459119496855347,0.0,7.3918722786647315,53,43,13,62,13,4.127134385045092,0.17121588089330025,40,1.673020935626657,4.927253685157205,98,0.3736480264250221,65
0,66,12,4,40,0,4,-1,-1,-1,0.9719107692307695,0.9894581332633895,1.0,0.9811631534189152,1,1,0.9994732075663384,0.9994732075663384,1.0,0.9994732075663384,6,0.03461538461538462,2.2153846153846155,1.9826923076923078,2.3743589743589744,0.0,7.892307692307693,65,46,13,78,13,4.356708826689592,0.15976331360946747,40,1.7304145460377822,5.087596335232384,122,0.3736480264250221,72
0,66,12,4,40,0,4,-1,-1,-1,0.9565830769230769,0.7051267067611418,1.0,0.9754085618088066,1,1,0.9994682313481007,0.9994682313481007,1.0,0.9994682313481007,20,0.03461538461538462,2.2153846153846155,1.9826923076923078,2.3743589743589744,0.0,7.892307692307693,65,46,13,78,13,4.356708826689592,0.15976331360946747,40,1.7304145460377822,5.087596335232384,122,0.3736480264250221,65
0,66,12,4,40,0,4,-1,-1,-1,0.9725173228346456,0.959804756962067,1.0,0.9921581402749201,1,1,0.9985291230302141,0.9985291230302141,1.0,0.9985291230302141,41,0.017747781527309086,2.236220472440945,1.8736407949006375,2.3963254593175853,0.0,11.359580052493438,127,46,13,78,13,4.356708826689592,0.15976331360946747,40,1.7304145460377822,5.087596335232384,122,0.3736480264250221,115
0,-1,-1,-1,252,-1,4,34,294,99,0.94186,0.9746461234315162,1.0,1.0,1,1,0.9986231057901525,0.9986231057901525,1.0,0.9986231057901525,22,0.0989010989010989,1.2857142857142858,0.17032967032967034,0.35714285714285715,0.0,0.2032967032967033,14,410,11,415,11,6.028278520230698,0.20394304490690032,252,2.106543448257267,6.836259277277067,679,0.8777100502066517,208
0,492,99,34,252,0,4,-1,-1,-1,0.9801812500000002,0.9927853527469924,1.0,0.9811508520208536,1,1,0.9996294150792783,0.9996294150792783,1.0,0.9996294150792783,12,0.13333333333333333,2.0,1.55,2.4166666666666665,0.0,3.683333333333333,16,500,11,524,11,6.261491684321042,0.19587092297015962,252,2.164846739279853,7.029087564149662,877,0.8777100502066517,229
0,-1,-1,-1,252,-1,4,34,294,99,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,32,0.09166666666666666,1.375,0.16666666666666666,0.4166666666666667,0.0,0.22083333333333333,16,410,11,415,11,6.028278520230698,0.20394304490690032,252,2.106543448257267,6.836259277277067,679,0.8777100502066517,204
0,-1,-1,-1,252,-1,4,34,294,99,0.9465,0.9689708530728253,0.9970275181013453,1.0,1,1,0.998512440595622,1.0,0.998512440595622,1.0,0,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,410,11,415,11,6.028278520230698,0.20394304490690032,252,2.106543448257267,6.836259277277067,679,0.8777100502066517,192
0,-1,-1,-1,252,-1,4,34,294,99,0.9474200000000002,0.9828228290852429,0.998648856374016,1.0,1,1,0.9993241677155809,1.0,0.9993241677155809,1.0,4,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,410,11,415,11,6.028278520230698,0.20394304490690032,252,2.106543448257267,6.836259277277067,679,0.8777100502066517,202
0,-1,-1,-1,252,-1,4,34,294,99,0.9158800000000001,0.9464863293600775,0.996439425683765,1.0,1,1,0.9982174491499871,1.0,0.9982174491499871,1.0,15,0.12105263157894737,2.3,2.0789473684210527,2.4,0.0,3.5473684210526315,20,410,11,415,11,6.028278520230698,0.20394304490690032,252,2.106543448257267,6.836259277277067,679,0.8777100502066517,256
