id,rz,sx,x,cx,reset,measure,u2,u1,u3,measureSuccess,xSuccess,u2Success,u1Success,u3Success,idSuccess,resetSuccess,sxSuccess,rzSuccess,cxSuccess,Machine,GraphDensity,AvgDegree,AvgConnectivity,AvgNeighborDegree,AvgClustering,AvgShortestPath,NumQubit,Depth,qubit_count,circuit_depth,circuit_width,retention_lifespan,gate_density,dual_gate_count,measurement_density,size_factor,gate_count,entanglement_variance,PST,TVD,Entropy,Swaps,L2,Hellinger
0,-1,-1,-1,3,-1,2,3,2,1,0.94186,0.9990867331464692,1.0,1,1.0,0.9990867331464692,1.0,0.9990867331464692,1,0.9920411468824666,22,0.0989010989010989,1.2857142857142858,0.17032967032967034,0.35714285714285715,0.0,0.2032967032967033,14,8,2,7,2,1.9459101490553132,0.8571428571428571,3,1.3195286648076292,2.4849066497880004,9,0.0,0.8828125,0.117187499985,0.4617013025552934,0,0.1432853819524169,0.3476124854178724
0,11,5,0,3,0,2,-1,-1,-1,0.9801812500000002,0.9998838875255724,1.0,1,1.0,0.9998838875255724,0.9811508520208536,0.9998838875255724,1,0.9965097040140948,12,0.13333333333333333,2.0,1.55,2.4166666666666665,0.0,3.683333333333333,16,16,2,15,2,2.70805020110221,0.7333333333333333,3,1.7005986908310777,3.091042453358316,19,0.0,0.931640625,0.068359374985,0.30646753326966747,0,0.08408651128729715,0.26375496231404155
0,-1,-1,-1,3,-1,2,3,2,1,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,32,0.09166666666666666,1.375,0.16666666666666666,0.4166666666666667,0.0,0.22083333333333333,16,8,2,7,2,1.9459101490553132,0.8571428571428571,3,1.3195286648076292,2.4849066497880004,9,0.0,1.0,0.0,-1.0000004999175666e-06,0,0.0,0.0
0,-1,-1,-1,3,-1,2,3,2,1,0.9465,1.0,0.9986574915725124,1,0.9973176452248786,0.9986574915725124,1.0,1.0,1,0.9760276770720698,0,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,8,2,7,2,1.9459101490553132,0.8571428571428571,3,1.3195286648076292,2.4849066497880004,9,0.0,0.810546875,0.189453124985,0.5918694723153239,0,0.2478122352243226,0.44652924621639056
0,-1,-1,-1,3,-1,2,3,2,1,0.9474200000000002,1.0,0.9995804190102119,1,0.9991614136605266,0.9995804190102119,1.0,1.0,1,0.990896544278596,4,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,8,2,7,2,1.9459101490553132,0.8571428571428571,3,1.3195286648076292,2.4849066497880004,9,0.0,0.9033203125,0.096679687485,0.37273214145508454,0,0.12494658281696511,0.3148552597529957
0,-1,-1,-1,3,-1,2,3,2,1,0.9158800000000001,1.0,0.9982174491499871,1,0.996439425683765,0.9982174491499871,1.0,1.0,1,0.9464863293600775,15,0.12105263157894737,2.3,2.0789473684210527,2.4,0.0,3.5473684210526315,20,8,2,7,2,1.9459101490553132,0.8571428571428571,3,1.3195286648076292,2.4849066497880004,9,0.0,0.8427734375,0.157226562485,0.592651823768002,0,0.18606014533586268,0.40489740354204573
0,-1,-1,-1,3,-1,2,3,2,1,0.9483,1.0,0.9977302219001152,1,0.9954699457510012,0.9976098273371046,1.0,1.0,1,0.9758055100608879,28,0.12105263157894737,2.3,2.0789473684210527,2.4,0.0,3.5473684210526315,20,8,2,7,2,1.9459101490553132,0.8571428571428571,3,1.3195286648076292,2.4849066497880004,9,0.0,0.859375,0.140624999985,0.5433803580529252,0,0.1666634877135239,0.3820293295174285
0,-1,-1,-1,3,-1,2,3,2,1,0.953625,1.0,0.9996689332767229,1,0.9993380868411371,0.9996689332767229,1.0,1.0,1,0.9901694472423862,34,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,8,2,7,2,1.9459101490553132,0.8571428571428571,3,1.3195286648076292,2.4849066497880004,9,0.0,0.8623046875,0.137695312485,0.5399256223824767,0,0.16201522114298927,0.37787403694894234
0,-1,-1,-1,3,-1,2,3,2,1,0.9405000000000001,1.0,0.9960646689208055,1,0.9921294853750677,0.9960797785217836,1.0,1.0,1,0.956016435211356,37,0.18421052631578946,3.5,2.1157894736842104,4.219166666666666,0.43999999999999995,2.526315789473684,20,8,2,7,2,1.9459101490553132,0.8571428571428571,3,1.3195286648076292,2.4849066497880004,9,0.0,0.693359375,0.306640624985,0.924488462217507,0,0.3627663521654102,0.5784721254076002
0,11,5,0,3,0,2,-1,-1,-1,0.9750222222222225,0.9995426622425977,1.0,1,1.0,0.9995426622425977,0.9437309828942176,0.9995426622425977,1,0.9919042079657124,23,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,16,2,15,2,2.70805020110221,0.7333333333333333,3,1.7005986908310777,3.091042453358316,19,0.0,0.9130859375,0.086914062485,0.34326395482051664,0,0.11360910261288004,0.2981386298827211
0,11,5,0,3,0,2,-1,-1,-1,0.9693740740740737,0.9998042390090599,1.0,1,1.0,0.9998042390090599,0.9818246149702419,0.9998042390090599,1,0.9943698757559997,24,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,16,2,15,2,2.70805020110221,0.7333333333333333,3,1.7005986908310777,3.091042453358316,19,0.0,0.8662109375,0.133789062485,0.5381752071619476,0,0.15512903563652916,0.37227266177752344
0,11,5,0,3,0,2,-1,-1,-1,0.9696148148148146,0.9995827882190823,1.0,1,1.0,0.9995827882190823,0.9732593836584447,0.9995827882190823,1,0.9905215054671948,27,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,16,2,15,2,2.70805020110221,0.7333333333333333,3,1.7005986908310777,3.091042453358316,19,0.0,0.931640625,0.068359374985,0.30841262807092235,0,0.0834261059846714,0.2637549266491567
0,11,5,0,3,0,2,-1,-1,-1,0.9610814814814814,0.9995807905842661,1.0,1,1.0,0.9995807905842661,0.9641410123935544,0.9995807905842661,1,0.986032855011679,35,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,16,2,15,2,2.70805020110221,0.7333333333333333,3,1.7005986908310777,3.091042453358316,19,0.0,0.921875,0.078124999985,0.33641803660743597,0,0.09725503518355585,0.2823308932549579
0,11,5,0,3,0,2,-1,-1,-1,0.955177777777778,0.9972079568837919,1.0,1,1.0,0.9972079568837919,0.8874855093297573,0.9972079568837919,1,0.9762510894616516,38,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,16,2,15,2,2.70805020110221,0.7333333333333333,3,1.7005986908310777,3.091042453358316,19,0.0,0.705078125,0.294921874985,0.9169544456667882,0,0.34413818634771604,0.5662292093045889
0,-1,-1,-1,3,-1,2,3,2,1,0.8731785714285714,1.0,0.9982558893904038,1,0.996514591426857,0.9982558893904038,1.0,1.0,1,0.8196572178542579,9,0.07936507936507936,2.142857142857143,2.015873015873016,2.2142857142857144,0.0,5.023809523809524,28,8,2,7,2,1.9459101490553132,0.8571428571428571,3,1.3195286648076292,2.4849066497880004,9,0.0,0.66796875,0.332031249985,0.9686090912998822,0,0.3915126632954586,0.6044888311746552
0,-1,-1,-1,3,-1,2,3,2,1,0.8555188679245285,1.0,0.9980167376396638,1,0.9960435527728214,0.9980167376396638,1.0,1.0,1,0.907673101699455,30,0.0420899854862119,2.188679245283019,1.9404934687953557,2.3459119496855347,0.0,7.3918722786647315,53,8,2,7,2,1.9459101490553132,0.8571428571428571,3,1.3195286648076292,2.4849066497880004,9,0.0,0.5986328125,0.401367187485,1.0154478563969627,0,0.49329650912491185,0.6727303962039506
0,11,5,0,3,0,2,-1,-1,-1,0.9565830769230769,0.9998105609797437,1.0,1,1.0,0.9998105609797437,0.9754085618088066,0.9998105609797437,1,0.8120878381313554,20,0.03461538461538462,2.2153846153846155,1.9826923076923078,2.3743589743589744,0.0,7.892307692307693,65,16,2,15,2,2.70805020110221,0.7333333333333333,3,1.7005986908310777,3.091042453358316,19,0.0,0.861328125,0.138671874985,0.5351938880254569,0,0.16476435624262573,0.37926347656940373
0,26,12,0,12,0,4,-1,-1,-1,0.9833400000000001,0.9996294597819153,1.0,1,1.0,0.9996294597819153,0.9779285576818812,0.9996294597819153,1,0.9942310916292324,2,0.4,1.6,1.0,1.8,0.0,2.0,5,24,4,29,4,3.367295829986474,0.5344827586206896,12,1.1883975477765911,4.127134385045092,50,0.0,1.0,0.158203125,2.636649359544886,5,0.09698991420261825,0.2132921886440736
0,26,12,0,12,0,4,-1,-1,-1,0.9696,0.9997106123221975,1.0,1,1.0,0.9997106123221975,0.9527843293420855,0.9997106123221975,1,0.9927898647489171,3,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,24,4,29,4,3.367295829986474,0.5344827586206896,12,1.1883975477765911,4.127134385045092,50,0.0,1.0,0.158203125,2.604367701679698,4,0.10449675077652684,0.20563076127854288
0,26,12,0,12,0,4,-1,-1,-1,0.9625,0.9995111620971746,1.0,1,1.0,0.9995111620971746,0.9699656647493635,0.9995111620971746,1,0.9808725435749985,5,0.4,1.6,1.0,1.8,0.0,2.0,5,24,4,29,4,3.367295829986474,0.5344827586206896,12,1.1883975477765911,4.127134385045092,50,0.0,1.0,0.21875,2.6972561223541467,5,0.12562405258504689,0.2620266183051913
0,-1,-1,-1,12,-1,4,4,6,4,0.9650000000000001,1.0,0.9996036299449258,1,0.9992076029941618,0.9996036299449258,1.0,1.0,1,0.99256611367308,7,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,18,4,17,4,2.833213344056216,0.5588235294117647,12,1.0548769262940267,3.6375861597263857,26,0.0,1.0,0.1943359375,2.6918106544112024,5,0.11651827139277074,0.263878306913933
0,-1,-1,-1,12,-1,4,4,6,4,0.96126,1.0,1.0,1,1.0,1.0,1.0,1.0,1,0.9889306641814675,11,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,18,4,17,4,2.833213344056216,0.5588235294117647,12,1.0548769262940267,3.6375861597263857,26,0.0,1.0,0.13671875,2.644064745636552,5,0.08722622138032268,0.18208937751723153
0,26,12,0,12,0,4,-1,-1,-1,0.96566,0.999509747837673,1.0,1,1.0,0.999509747837673,0.9313453596464274,0.999509747837673,1,0.9987046336893022,18,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,24,4,29,4,3.367295829986474,0.5344827586206896,12,1.1883975477765911,4.127134385045092,50,0.0,1.0,0.12109375,2.5929814106607028,4,0.08240243402237886,0.15507380414829702
0,-1,-1,-1,12,-1,4,4,6,4,0.943,1.0,0.9995663833269482,1,0.9991333878495879,0.9995663833269482,1.0,1.0,1,0.9973258668761604,19,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,18,4,17,4,2.833213344056216,0.5588235294117647,12,1.0548769262940267,3.6375861597263857,26,0.0,1.0,0.171875,2.6270218402773025,4,0.1077321513322001,0.2051457084613025
0,26,12,0,12,-1,4,-1,-1,-1,0.9693999999999999,0.9994803955960198,1.0,1,1.0,0.9994803955960198,1.0,0.9994803955960198,1,0.9915309115275228,26,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,24,4,29,4,3.367295829986474,0.5344827586206896,12,1.1883975477765911,4.127134385045092,50,0.0,1.0,0.1640625,2.629430081870391,4,0.0945804688500254,0.20004358873416608
0,26,12,0,12,0,4,-1,-1,-1,0.9493199999999999,0.9984303836499713,1.0,1,1.0,0.9984303836499713,0.872784961502177,0.9984303836499713,1,0.9832282953458744,29,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,24,4,29,4,3.367295829986474,0.5344827586206896,12,1.1883975477765911,4.127134385045092,50,0.0,1.0,0.19140625,2.674317095259845,4,0.11003567203908808,0.23061096027138062
0,26,12,0,12,0,4,-1,-1,-1,0.97432,0.9998203750242555,1.0,1,1.0,0.9998203750242555,0.9861884753432915,0.9998203750242555,1,0.9952997709148018,31,0.4,1.6,1.0,1.8,0.0,2.0,5,24,4,29,4,3.367295829986474,0.5344827586206896,12,1.1883975477765911,4.127134385045092,50,0.0,1.0,0.1357421875,2.6337412668014903,5,0.07833224464904483,0.1709245116414842
0,26,12,0,12,0,4,-1,-1,-1,0.98582,0.9997111642368285,1.0,1,1.0,0.9997111642368285,0.9687571127892228,0.9997111642368285,1,0.9931502757325131,33,0.4,1.6,1.0,1.8,0.0,2.0,5,24,4,29,4,3.367295829986474,0.5344827586206896,12,1.1883975477765911,4.127134385045092,50,0.0,1.0,0.078125,2.6094336129367326,6,0.06345402244040316,0.11955789725956446
0,-1,-1,-1,12,-1,4,4,6,4,0.8316500000000001,1.0,0.9977847785875575,1,0.9955695571751152,1.0,1.0,1.0,1,0.94949775363808,36,0.3,1.2,0.6,0.8,0.4333333333333334,0.7,5,18,4,17,4,2.833213344056216,0.5588235294117647,12,1.0548769262940267,3.6375861597263857,26,0.0,1.0,0.2900390625,2.749541168525016,5,0.15866661465000187,0.3257578411454844
0,26,12,0,12,-1,4,-1,-1,-1,0.9618800000000001,0.9992588698278387,1.0,1,1.0,0.9992588698278387,1.0,0.9992588698278387,1,0.987698239503074,39,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,24,4,29,4,3.367295829986474,0.5344827586206896,12,1.1883975477765911,4.127134385045092,50,0.0,1.0,0.1650390625,2.637124337854662,4,0.09546366726445263,0.1973706905617267
0,26,12,0,12,-1,4,-1,-1,-1,0.9666,0.9992154886350402,1.0,1,1.0,0.9992154886350402,1.0,0.9992154886350402,1,0.9960066775234994,40,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,24,4,29,4,3.367295829986474,0.5344827586206896,12,1.1883975477765911,4.127134385045092,50,0.0,1.0,0.1552734375,2.6290756867152174,5,0.08971628185824884,0.1844782673742316
0,26,12,0,12,0,4,-1,-1,-1,0.89408,0.9977600689569528,1.0,1,1.0,0.9977600689569528,0.8226218323819985,0.9977600689569528,1,0.9787030041079575,42,0.6,2.4,1.6,2.8,0.8666666666666668,1.4,5,24,4,29,4,3.367295829986474,0.5344827586206896,12,1.1883975477765911,4.127134385045092,50,0.0,1.0,0.1875,2.6863067426654292,5,0.10887686509506823,0.22119821453888983
0,26,12,0,12,0,4,-1,-1,-1,0.9810142857142855,0.9993905234395288,1.0,1,1.0,0.9993905234395288,0.9478356623107348,0.9993905234395288,1,0.9903059214318305,10,0.2857142857142857,1.7142857142857142,1.0,2.5238095238095237,0.0,2.2857142857142856,7,24,4,29,4,3.367295829986474,0.5344827586206896,12,1.1883975477765911,4.127134385045092,50,0.0,1.0,0.1884765625,2.671195035107058,4,0.11328125,0.2256885244086112
0,-1,-1,-1,12,-1,4,4,6,4,0.94186,0.9990867331464692,1.0,1,1.0,0.9990867331464692,1.0,0.9990867331464692,1,0.9920411468824666,22,0.0989010989010989,1.2857142857142858,0.17032967032967034,0.35714285714285715,0.0,0.2032967032967033,14,18,4,17,4,2.833213344056216,0.5588235294117647,12,1.0548769262940267,3.6375861597263857,26,0.0,1.0,0.1787109375,2.674254474511293,6,0.11116524543215918,0.22464717388746144
0,26,12,0,12,0,4,-1,-1,-1,0.9801812500000002,0.9998838875255724,1.0,1,1.0,0.9998838875255724,0.9811508520208536,0.9998838875255724,1,0.9965097040140948,12,0.13333333333333333,2.0,1.55,2.4166666666666665,0.0,3.683333333333333,16,24,4,29,4,3.367295829986474,0.5344827586206896,12,1.1883975477765911,4.127134385045092,50,0.0,1.0,0.1328125,2.604783423075741,5,0.07841742148392473,0.17741227381047048
0,-1,-1,-1,12,-1,4,4,6,4,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,32,0.09166666666666666,1.375,0.16666666666666666,0.4166666666666667,0.0,0.22083333333333333,16,18,4,17,4,2.833213344056216,0.5588235294117647,12,1.0548769262940267,3.6375861597263857,26,0.0,1.0,0.0576171875,2.4923753842571363,5,0.03659178514686561,0.08386723502126084
0,-1,-1,-1,12,-1,4,4,6,4,0.9465,1.0,0.9986574915725124,1,0.9973176452248786,0.9986574915725124,1.0,1.0,1,0.9760276770720698,0,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,18,4,17,4,2.833213344056216,0.5588235294117647,12,1.0548769262940267,3.6375861597263857,26,0.0,1.0,0.1787109375,2.6708754450745005,6,0.1088505843210373,0.2309142964350961
0,-1,-1,-1,12,-1,4,4,6,4,0.9474200000000002,1.0,0.9995804190102119,1,0.9991614136605266,0.9995804190102119,1.0,1.0,1,0.990896544278596,4,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,18,4,17,4,2.833213344056216,0.5588235294117647,12,1.0548769262940267,3.6375861597263857,26,0.0,1.0,0.228515625,2.669824809467516,6,0.13836894729733212,0.2855532721201788
0,-1,-1,-1,12,-1,4,4,6,4,0.9158800000000001,1.0,0.9982174491499871,1,0.996439425683765,0.9982174491499871,1.0,1.0,1,0.9464863293600775,15,0.12105263157894737,2.3,2.0789473684210527,2.4,0.0,3.5473684210526315,20,18,4,17,4,2.833213344056216,0.5588235294117647,12,1.0548769262940267,3.6375861597263857,26,0.0,1.0,0.224609375,2.7103826829952515,6,0.13058944875439424,0.2652075584621769
0,-1,-1,-1,12,-1,4,4,6,4,0.9483,1.0,0.9977302219001152,1,0.9954699457510012,0.9976098273371046,1.0,1.0,1,0.9758055100608879,28,0.12105263157894737,2.3,2.0789473684210527,2.4,0.0,3.5473684210526315,20,18,4,17,4,2.833213344056216,0.5588235294117647,12,1.0548769262940267,3.6375861597263857,26,0.0,1.0,0.2099609375,2.6702568032122693,6,0.12724575648698588,0.2578808011222362
0,-1,-1,-1,12,-1,4,4,6,4,0.953625,1.0,0.9996689332767229,1,0.9993380868411371,0.9996689332767229,1.0,1.0,1,0.9901694472423862,34,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,18,4,17,4,2.833213344056216,0.5588235294117647,12,1.0548769262940267,3.6375861597263857,26,0.0,1.0,0.166015625,2.6552250582869297,5,0.09792930575563809,0.21899243189853684
0,-1,-1,-1,12,-1,4,4,6,4,0.9405000000000001,1.0,0.9960646689208055,1,0.9921294853750677,0.9960797785217836,1.0,1.0,1,0.956016435211356,37,0.18421052631578946,3.5,2.1157894736842104,4.219166666666666,0.43999999999999995,2.526315789473684,20,18,4,17,4,2.833213344056216,0.5588235294117647,12,1.0548769262940267,3.6375861597263857,26,0.0,1.0,0.2490234375,2.695133235998569,9,0.13916615255721532,0.293775304378137
0,26,12,0,12,0,4,-1,-1,-1,0.9750222222222225,0.9995426622425977,1.0,1,1.0,0.9995426622425977,0.9437309828942176,0.9995426622425977,1,0.9919042079657124,23,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,24,4,29,4,3.367295829986474,0.5344827586206896,12,1.1883975477765911,4.127134385045092,50,0.0,1.0,0.1416015625,2.6287498357768158,5,0.08574863835357496,0.17330323066226308
0,26,12,0,12,0,4,-1,-1,-1,0.9693740740740737,0.9998042390090599,1.0,1,1.0,0.9998042390090599,0.9818246149702419,0.9998042390090599,1,0.9943698757559997,24,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,24,4,29,4,3.367295829986474,0.5344827586206896,12,1.1883975477765911,4.127134385045092,50,0.0,1.0,0.2060546875,2.692804874362015,5,0.11618221152316761,0.24701770655296404
0,26,12,0,12,0,4,-1,-1,-1,0.9696148148148146,0.9995827882190823,1.0,1,1.0,0.9995827882190823,0.9732593836584447,0.9995827882190823,1,0.9905215054671948,27,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,24,4,29,4,3.367295829986474,0.5344827586206896,12,1.1883975477765911,4.127134385045092,50,0.0,1.0,0.1591796875,2.6268880067122073,5,0.10179697992607793,0.2047727443530728
0,26,12,0,12,0,4,-1,-1,-1,0.9610814814814814,0.9995807905842661,1.0,1,1.0,0.9995807905842661,0.9641410123935544,0.9995807905842661,1,0.986032855011679,35,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,24,4,29,4,3.367295829986474,0.5344827586206896,12,1.1883975477765911,4.127134385045092,50,0.0,1.0,0.119140625,2.62494381798199,6,0.06876276071204666,0.1759794250318767
